LC,LC-title,Element_no,P[kN],Shear_key
79301,5060,Full water pressure on BS- SW,1000732,0.0,Not_a_shear_key
79302,5060,Full water pressure on BS- SW,1000733,0.0,Not_a_shear_key
79303,5060,Full water pressure on BS- SW,1000734,0.0,Not_a_shear_key
79304,5060,Full water pressure on BS- SW,1000735,0.0,Not_a_shear_key
79305,5060,Full water pressure on BS- SW,1000736,0.0,Not_a_shear_key
79306,5060,Full water pressure on BS- SW,1000737,0.0,Not_a_shear_key
79307,5060,Full water pressure on BS- SW,1000738,0.0,Not_a_shear_key
79308,5060,Full water pressure on BS- SW,1000739,0.0,Not_a_shear_key
79309,5060,Full water pressure on BS- SW,1000740,0.0,Not_a_shear_key
79310,5060,Full water pressure on BS- SW,1000741,0.0,Not_a_shear_key
79311,5060,Full water pressure on BS- SW,1000742,0.0,Not_a_shear_key
79312,5060,Full water pressure on BS- SW,1000743,0.0,Not_a_shear_key
79313,5060,Full water pressure on BS- SW,1000744,0.0,Not_a_shear_key
79314,5060,Full water pressure on BS- SW,1000745,0.0,Not_a_shear_key
79315,5060,Full water pressure on BS- SW,1000746,0.0,Not_a_shear_key
79316,5060,Full water pressure on BS- SW,1000747,0.0,Not_a_shear_key
79317,5060,Full water pressure on BS- SW,1000748,0.0,Not_a_shear_key
79318,5060,Full water pressure on BS- SW,1000749,0.0,Not_a_shear_key
79319,5060,Full water pressure on BS- SW,1000750,0.0,Not_a_shear_key
79320,5060,Full water pressure on BS- SW,1000751,0.0,Not_a_shear_key
79321,5060,Full water pressure on BS- SW,1000752,0.0,Not_a_shear_key
79322,5060,Full water pressure on BS- SW,1000753,0.0,Not_a_shear_key
79323,5060,Full water pressure on BS- SW,1000754,0.0,Not_a_shear_key
79324,5060,Full water pressure on BS- SW,1000755,0.0,Not_a_shear_key
79325,5060,Full water pressure on BS- SW,1000756,0.0,Not_a_shear_key
79326,5060,Full water pressure on BS- SW,1000757,0.0,Not_a_shear_key
79327,5060,Full water pressure on BS- SW,1000758,0.0,Not_a_shear_key
79328,5060,Full water pressure on BS- SW,1000759,0.0,Not_a_shear_key
79329,5060,Full water pressure on BS- SW,1000760,0.0,Not_a_shear_key
79330,5060,Full water pressure on BS- SW,1000761,0.0,Not_a_shear_key
79331,5060,Full water pressure on BS- SW,1000762,0.0,Not_a_shear_key
79332,5060,Full water pressure on BS- SW,1000763,0.0,Not_a_shear_key
79333,5060,Full water pressure on BS- SW,1000764,0.0,Not_a_shear_key
79334,5060,Full water pressure on BS- SW,1000765,0.0,Not_a_shear_key
79335,5060,Full water pressure on BS- SW,1000766,0.0,Not_a_shear_key
79336,5060,Full water pressure on BS- SW,1000767,0.0,Not_a_shear_key
79337,5060,Full water pressure on BS- SW,1000768,0.0,Not_a_shear_key
79338,5060,Full water pressure on BS- SW,1000769,0.0,Not_a_shear_key
79339,5060,Full water pressure on BS- SW,1000770,0.0,Not_a_shear_key
79340,5060,Full water pressure on BS- SW,1000771,0.0,Not_a_shear_key
79341,5060,Full water pressure on BS- SW,1000772,0.0,Not_a_shear_key
79342,5060,Full water pressure on BS- SW,1000773,0.0,Not_a_shear_key
79343,5060,Full water pressure on BS- SW,1000774,0.0,Not_a_shear_key
79344,5060,Full water pressure on BS- SW,1000775,0.0,Not_a_shear_key
79345,5060,Full water pressure on BS- SW,1000776,0.0,Not_a_shear_key
79346,5060,Full water pressure on BS- SW,1000777,0.0,Not_a_shear_key
79347,5060,Full water pressure on BS- SW,1000778,0.0,Not_a_shear_key
79348,5060,Full water pressure on BS- SW,1000779,0.0,Not_a_shear_key
79349,5060,Full water pressure on BS- SW,1000780,0.0,Not_a_shear_key
79350,5060,Full water pressure on BS- SW,1000781,0.0,Not_a_shear_key
79351,5060,Full water pressure on BS- SW,1000782,0.0,Not_a_shear_key
79352,5060,Full water pressure on BS- SW,1000783,0.0,Not_a_shear_key
79353,5060,Full water pressure on BS- SW,1000784,0.0,Not_a_shear_key
79354,5060,Full water pressure on BS- SW,1000785,0.0,Not_a_shear_key
79355,5060,Full water pressure on BS- SW,1000786,0.0,Not_a_shear_key
79356,5060,Full water pressure on BS- SW,1000787,0.0,Not_a_shear_key
79357,5060,Full water pressure on BS- SW,1000788,0.0,Not_a_shear_key
79358,5060,Full water pressure on BS- SW,1000789,0.0,Not_a_shear_key
79359,5060,Full water pressure on BS- SW,1000790,0.0,Not_a_shear_key
79360,5060,Full water pressure on BS- SW,1000791,0.0,Not_a_shear_key
79361,5060,Full water pressure on BS- SW,1000792,0.0,Not_a_shear_key
79362,5060,Full water pressure on BS- SW,1000793,0.0,Not_a_shear_key
79363,5060,Full water pressure on BS- SW,1000794,0.0,Not_a_shear_key
79364,5060,Full water pressure on BS- SW,1000795,0.0,Not_a_shear_key
79365,5060,Full water pressure on BS- SW,1000796,0.0,Not_a_shear_key
79366,5060,Full water pressure on BS- SW,1000797,0.0,Not_a_shear_key
79367,5060,Full water pressure on BS- SW,1000798,0.0,Not_a_shear_key
79368,5060,Full water pressure on BS- SW,1000799,0.0,Not_a_shear_key
79369,5060,Full water pressure on BS- SW,1000800,0.0,Not_a_shear_key
79370,5060,Full water pressure on BS- SW,1000801,0.0,Not_a_shear_key
79371,5060,Full water pressure on BS- SW,1000802,0.0,Not_a_shear_key
79372,5060,Full water pressure on BS- SW,1000803,0.0,Not_a_shear_key
79373,5060,Full water pressure on BS- SW,1000804,0.0,Not_a_shear_key
79374,5060,Full water pressure on BS- SW,1000805,0.0,Not_a_shear_key
79375,5060,Full water pressure on BS- SW,1000806,0.0,Not_a_shear_key
79376,5060,Full water pressure on BS- SW,1000807,0.0,Not_a_shear_key
79377,5060,Full water pressure on BS- SW,1000808,0.0,Not_a_shear_key
79378,5060,Full water pressure on BS- SW,1000809,0.0,Not_a_shear_key
79379,5060,Full water pressure on BS- SW,1000810,0.0,Not_a_shear_key
79380,5060,Full water pressure on BS- SW,1000811,0.0,Not_a_shear_key
79381,5060,Full water pressure on BS- SW,1000812,0.0,Not_a_shear_key
79382,5060,Full water pressure on BS- SW,1000813,0.0,Not_a_shear_key
79383,5060,Full water pressure on BS- SW,1000814,0.0,Not_a_shear_key
79384,5060,Full water pressure on BS- SW,1000815,0.0,Not_a_shear_key
79385,5060,Full water pressure on BS- SW,1000816,0.0,Not_a_shear_key
79386,5060,Full water pressure on BS- SW,1000817,0.0,Not_a_shear_key
79387,5060,Full water pressure on BS- SW,1000818,0.0,Not_a_shear_key
79388,5060,Full water pressure on BS- SW,1000819,0.0,Not_a_shear_key
79389,5060,Full water pressure on BS- SW,1000820,0.0,Not_a_shear_key
79390,5060,Full water pressure on BS- SW,1000821,0.0,Not_a_shear_key
79391,5060,Full water pressure on BS- SW,1000822,0.0,Not_a_shear_key
79392,5060,Full water pressure on BS- SW,1000823,0.0,Not_a_shear_key
79393,5060,Full water pressure on BS- SW,1000824,0.0,Not_a_shear_key
79394,5060,Full water pressure on BS- SW,1000825,0.0,Not_a_shear_key
79395,5060,Full water pressure on BS- SW,1000826,0.0,Not_a_shear_key
79396,5060,Full water pressure on BS- SW,1000827,0.0,Not_a_shear_key
79397,5060,Full water pressure on BS- SW,1000828,0.0,Not_a_shear_key
79398,5060,Full water pressure on BS- SW,1000829,0.0,Not_a_shear_key
79399,5060,Full water pressure on BS- SW,1000830,0.0,Not_a_shear_key
79400,5060,Full water pressure on BS- SW,1000831,0.0,Not_a_shear_key
79401,5060,Full water pressure on BS- SW,1000832,0.0,Not_a_shear_key
79402,5060,Full water pressure on BS- SW,1000833,0.0,Not_a_shear_key
79403,5060,Full water pressure on BS- SW,1000834,0.0,Not_a_shear_key
79404,5060,Full water pressure on BS- SW,1000835,0.0,Not_a_shear_key
79405,5060,Full water pressure on BS- SW,1000836,0.0,Not_a_shear_key
79406,5060,Full water pressure on BS- SW,1000837,0.0,Not_a_shear_key
79407,5060,Full water pressure on BS- SW,1000838,0.0,Not_a_shear_key
79408,5060,Full water pressure on BS- SW,1000839,0.0,Not_a_shear_key
79409,5060,Full water pressure on BS- SW,1000840,0.0,Not_a_shear_key
79410,5060,Full water pressure on BS- SW,1000841,0.0,Not_a_shear_key
79411,5060,Full water pressure on BS- SW,1000842,0.0,Not_a_shear_key
79412,5060,Full water pressure on BS- SW,1000843,0.0,Not_a_shear_key
79413,5060,Full water pressure on BS- SW,1000844,0.0,Not_a_shear_key
79414,5060,Full water pressure on BS- SW,1000845,0.0,Not_a_shear_key
79415,5060,Full water pressure on BS- SW,1000846,0.0,Not_a_shear_key
79416,5060,Full water pressure on BS- SW,1000847,0.0,Not_a_shear_key
79417,5060,Full water pressure on BS- SW,1000848,0.0,Not_a_shear_key
79418,5060,Full water pressure on BS- SW,1000849,0.0,Not_a_shear_key
79419,5060,Full water pressure on BS- SW,1000850,0.0,Not_a_shear_key
79420,5060,Full water pressure on BS- SW,1000851,0.0,Not_a_shear_key
79421,5060,Full water pressure on BS- SW,1000852,0.0,Not_a_shear_key
79422,5060,Full water pressure on BS- SW,1000853,0.0,Not_a_shear_key
79423,5060,Full water pressure on BS- SW,1000854,0.0,Not_a_shear_key
79424,5060,Full water pressure on BS- SW,1000855,0.0,Not_a_shear_key
79425,5060,Full water pressure on BS- SW,1000856,0.0,Not_a_shear_key
79426,5060,Full water pressure on BS- SW,1000857,0.0,Not_a_shear_key
79427,5060,Full water pressure on BS- SW,1000858,0.0,Not_a_shear_key
79428,5060,Full water pressure on BS- SW,1000859,0.0,Not_a_shear_key
79429,5060,Full water pressure on BS- SW,1000860,0.0,Not_a_shear_key
79430,5060,Full water pressure on BS- SW,1000861,0.0,Not_a_shear_key
79431,5060,Full water pressure on BS- SW,1000862,0.0,Not_a_shear_key
79432,5060,Full water pressure on BS- SW,1000863,0.0,Not_a_shear_key
79433,5060,Full water pressure on BS- SW,1000864,0.0,Not_a_shear_key
79434,5060,Full water pressure on BS- SW,1000865,0.0,Not_a_shear_key
79435,5060,Full water pressure on BS- SW,1000866,0.0,Not_a_shear_key
79436,5060,Full water pressure on BS- SW,1000867,0.0,Not_a_shear_key
79437,5060,Full water pressure on BS- SW,1000868,0.0,Not_a_shear_key
79438,5060,Full water pressure on BS- SW,1000869,0.0,Not_a_shear_key
79439,5060,Full water pressure on BS- SW,1000870,0.0,Not_a_shear_key
79440,5060,Full water pressure on BS- SW,1000871,0.0,Not_a_shear_key
79441,5060,Full water pressure on BS- SW,1000872,0.0,Not_a_shear_key
79442,5060,Full water pressure on BS- SW,1000873,0.0,Not_a_shear_key
79443,5060,Full water pressure on BS- SW,1000874,0.0,Not_a_shear_key
79444,5060,Full water pressure on BS- SW,1000875,0.0,Not_a_shear_key
79445,5060,Full water pressure on BS- SW,1000876,0.0,Not_a_shear_key
79446,5060,Full water pressure on BS- SW,1000877,0.0,Not_a_shear_key
79447,5060,Full water pressure on BS- SW,1000878,0.0,Not_a_shear_key
79448,5060,Full water pressure on BS- SW,1000879,0.0,Not_a_shear_key
79449,5060,Full water pressure on BS- SW,1000880,0.0,Not_a_shear_key
79450,5060,Full water pressure on BS- SW,1000881,0.0,Not_a_shear_key
79451,5060,Full water pressure on BS- SW,1000882,0.0,Not_a_shear_key
79452,5060,Full water pressure on BS- SW,1000883,0.0,Not_a_shear_key
79453,5060,Full water pressure on BS- SW,1000884,0.0,Not_a_shear_key
79454,5060,Full water pressure on BS- SW,1000885,0.0,Not_a_shear_key
79455,5060,Full water pressure on BS- SW,1000886,0.0,Not_a_shear_key
79456,5060,Full water pressure on BS- SW,1000887,0.0,Not_a_shear_key
79457,5060,Full water pressure on BS- SW,1000888,0.0,Not_a_shear_key
79458,5060,Full water pressure on BS- SW,1000889,0.0,Not_a_shear_key
79459,5060,Full water pressure on BS- SW,1000890,0.0,Not_a_shear_key
79460,5060,Full water pressure on BS- SW,1000891,0.0,Not_a_shear_key
79461,5060,Full water pressure on BS- SW,1000892,0.0,Not_a_shear_key
79462,5060,Full water pressure on BS- SW,1000893,0.0,Not_a_shear_key
79463,5060,Full water pressure on BS- SW,1000894,0.0,Not_a_shear_key
79464,5060,Full water pressure on BS- SW,1000895,0.0,Not_a_shear_key
79465,5060,Full water pressure on BS- SW,1000896,0.0,Not_a_shear_key
79466,5060,Full water pressure on BS- SW,1000897,0.0,Not_a_shear_key
79467,5060,Full water pressure on BS- SW,1000898,0.0,Not_a_shear_key
79468,5060,Full water pressure on BS- SW,1000899,0.0,Not_a_shear_key
79469,5060,Full water pressure on BS- SW,1000900,0.0,Not_a_shear_key
79470,5060,Full water pressure on BS- SW,1000901,0.0,Not_a_shear_key
79471,5060,Full water pressure on BS- SW,1000902,0.0,Not_a_shear_key
79472,5060,Full water pressure on BS- SW,1000903,0.0,Not_a_shear_key
79473,5060,Full water pressure on BS- SW,1000904,0.0,Not_a_shear_key
79474,5060,Full water pressure on BS- SW,1000905,0.0,Not_a_shear_key
79475,5060,Full water pressure on BS- SW,1000906,0.0,Not_a_shear_key
79476,5060,Full water pressure on BS- SW,1000907,0.0,Not_a_shear_key
79477,5060,Full water pressure on BS- SW,1000908,0.0,Not_a_shear_key
79478,5060,Full water pressure on BS- SW,1000909,0.0,Not_a_shear_key
79479,5060,Full water pressure on BS- SW,1000910,0.0,Not_a_shear_key
79480,5060,Full water pressure on BS- SW,1000911,0.0,Not_a_shear_key
79481,5060,Full water pressure on BS- SW,1000912,0.0,Not_a_shear_key
79482,5060,Full water pressure on BS- SW,1000913,0.0,Not_a_shear_key
79483,5060,Full water pressure on BS- SW,1000914,0.0,Not_a_shear_key
79484,5060,Full water pressure on BS- SW,1000915,0.0,Not_a_shear_key
79485,5060,Full water pressure on BS- SW,1000916,0.0,Not_a_shear_key
79486,5060,Full water pressure on BS- SW,1000917,0.0,Not_a_shear_key
79487,5060,Full water pressure on BS- SW,1000918,0.0,Not_a_shear_key
79488,5060,Full water pressure on BS- SW,1000919,0.0,Not_a_shear_key
79489,5060,Full water pressure on BS- SW,1000920,0.0,Not_a_shear_key
79490,5060,Full water pressure on BS- SW,1000921,0.0,Not_a_shear_key
79491,5060,Full water pressure on BS- SW,1000922,0.0,Not_a_shear_key
79492,5060,Full water pressure on BS- SW,1000923,0.0,Not_a_shear_key
79493,5060,Full water pressure on BS- SW,1000924,0.0,Not_a_shear_key
79494,5060,Full water pressure on BS- SW,1000925,0.0,Not_a_shear_key
79495,5060,Full water pressure on BS- SW,1000926,0.0,Not_a_shear_key
79496,5060,Full water pressure on BS- SW,1000927,0.0,Not_a_shear_key
79497,5060,Full water pressure on BS- SW,1000928,0.0,Not_a_shear_key
79498,5060,Full water pressure on BS- SW,1000929,0.0,Not_a_shear_key
79499,5060,Full water pressure on BS- SW,1000930,0.0,Not_a_shear_key
79500,5060,Full water pressure on BS- SW,1000931,0.0,Not_a_shear_key
79501,5060,Full water pressure on BS- SW,1000932,0.0,Not_a_shear_key
79502,5060,Full water pressure on BS- SW,1000933,0.0,Not_a_shear_key
79503,5060,Full water pressure on BS- SW,1000934,0.0,Not_a_shear_key
79504,5060,Full water pressure on BS- SW,1000935,0.0,Not_a_shear_key
79505,5060,Full water pressure on BS- SW,1000936,0.0,Not_a_shear_key
79506,5060,Full water pressure on BS- SW,1000937,0.0,Not_a_shear_key
79507,5060,Full water pressure on BS- SW,1000938,0.0,Not_a_shear_key
79508,5060,Full water pressure on BS- SW,1000939,0.0,Not_a_shear_key
79509,5060,Full water pressure on BS- SW,1000940,0.0,Not_a_shear_key
79510,5060,Full water pressure on BS- SW,1000941,0.0,Not_a_shear_key
79511,5060,Full water pressure on BS- SW,1000942,0.0,Not_a_shear_key
79512,5060,Full water pressure on BS- SW,1000943,0.0,Not_a_shear_key
79513,5060,Full water pressure on BS- SW,1000944,0.0,Not_a_shear_key
79514,5060,Full water pressure on BS- SW,1000945,0.0,Not_a_shear_key
79515,5060,Full water pressure on BS- SW,1000946,0.0,Not_a_shear_key
79516,5060,Full water pressure on BS- SW,1000947,0.0,Not_a_shear_key
79517,5060,Full water pressure on BS- SW,1000948,0.0,Not_a_shear_key
79518,5060,Full water pressure on BS- SW,1000949,0.0,Not_a_shear_key
79519,5060,Full water pressure on BS- SW,1000950,0.0,Not_a_shear_key
79520,5060,Full water pressure on BS- SW,1000951,0.0,Not_a_shear_key
79521,5060,Full water pressure on BS- SW,1000952,0.0,Not_a_shear_key
79522,5060,Full water pressure on BS- SW,1000953,0.0,Not_a_shear_key
79523,5060,Full water pressure on BS- SW,1000954,0.0,Not_a_shear_key
79524,5060,Full water pressure on BS- SW,1000955,0.0,Not_a_shear_key
79525,5060,Full water pressure on BS- SW,1000956,0.0,Not_a_shear_key
79526,5060,Full water pressure on BS- SW,1000957,0.0,Not_a_shear_key
79527,5060,Full water pressure on BS- SW,1000958,0.0,Not_a_shear_key
79528,5060,Full water pressure on BS- SW,1000959,0.0,Not_a_shear_key
79529,5060,Full water pressure on BS- SW,1000960,0.0,Not_a_shear_key
79530,5060,Full water pressure on BS- SW,1000961,0.0,Not_a_shear_key
79531,5060,Full water pressure on BS- SW,1000962,0.0,Not_a_shear_key
79532,5060,Full water pressure on BS- SW,1000963,0.0,Not_a_shear_key
79533,5060,Full water pressure on BS- SW,1000964,0.0,Not_a_shear_key
79534,5060,Full water pressure on BS- SW,1000965,0.0,Not_a_shear_key
79535,5060,Full water pressure on BS- SW,1000966,0.0,Not_a_shear_key
79536,5060,Full water pressure on BS- SW,1000967,0.0,Not_a_shear_key
79537,5060,Full water pressure on BS- SW,1000968,0.0,Not_a_shear_key
79538,5060,Full water pressure on BS- SW,1000969,0.0,Not_a_shear_key
79539,5060,Full water pressure on BS- SW,1000970,0.0,Not_a_shear_key
79540,5060,Full water pressure on BS- SW,1000971,0.0,Not_a_shear_key
79541,5060,Full water pressure on BS- SW,1000972,0.0,Not_a_shear_key
79542,5060,Full water pressure on BS- SW,1000973,0.0,Not_a_shear_key
79543,5060,Full water pressure on BS- SW,1000974,0.0,Not_a_shear_key
79544,5060,Full water pressure on BS- SW,1000975,0.0,Not_a_shear_key
79545,5060,Full water pressure on BS- SW,1000976,0.0,Not_a_shear_key
79546,5060,Full water pressure on BS- SW,1000977,0.0,Not_a_shear_key
79547,5060,Full water pressure on BS- SW,1000978,0.0,Not_a_shear_key
79548,5060,Full water pressure on BS- SW,1000979,0.0,Not_a_shear_key
79549,5060,Full water pressure on BS- SW,1000980,0.0,Not_a_shear_key
79550,5060,Full water pressure on BS- SW,1000981,0.0,Not_a_shear_key
79551,5060,Full water pressure on BS- SW,1000982,0.0,Not_a_shear_key
79552,5060,Full water pressure on BS- SW,1000983,0.0,Not_a_shear_key
79553,5060,Full water pressure on BS- SW,1000984,0.0,Not_a_shear_key
79554,5060,Full water pressure on BS- SW,1000985,0.0,Not_a_shear_key
79555,5060,Full water pressure on BS- SW,1000986,0.0,Not_a_shear_key
79556,5060,Full water pressure on BS- SW,1000987,0.0,Not_a_shear_key
79557,5060,Full water pressure on BS- SW,1000988,0.0,Not_a_shear_key
79558,5060,Full water pressure on BS- SW,1000989,0.0,Not_a_shear_key
79559,5060,Full water pressure on BS- SW,1000990,0.0,Not_a_shear_key
79560,5060,Full water pressure on BS- SW,1000991,0.0,Not_a_shear_key
79561,5060,Full water pressure on BS- SW,1000992,0.0,Not_a_shear_key
79562,5060,Full water pressure on BS- SW,1000993,0.0,Not_a_shear_key
79563,5060,Full water pressure on BS- SW,1000994,0.0,Not_a_shear_key
79564,5060,Full water pressure on BS- SW,1000995,0.0,Not_a_shear_key
79565,5060,Full water pressure on BS- SW,1000996,0.0,Not_a_shear_key
79566,5060,Full water pressure on BS- SW,1000997,0.0,Not_a_shear_key
